ps_id,lon,lat,x_radar,y_radar,iy,ix,velocity_mm_yr,rmse_mm,psf,corr_median,valid_pair_count,first_date,last_date,displacement_first_mm,displacement_last_mm,displacement_delta_mm,corr_mean
2771,-44.073878866227396,-20.083247528409082,18668.5,1383.5,179,1045,-31.615728,0.017499804,0.9450995,0.94155276,28,2018-07-09,2019-01-29,0.0,-14.276552,-14.276552,0.911835
2772,-44.073911026822444,-20.083247528409082,18669.5,1383.5,179,1046,-30.657768,0.019985257,1.0010173,0.93360275,28,2018-07-09,2019-01-29,0.0,-14.501117,-14.501117,0.9186106
2773,-44.07522961121939,-20.082853879401185,18729.5,1383.5,179,1106,-51.01839,0.011071821,1.2952935,1.0,28,2018-07-09,2019-01-29,0.0,-27.477629,-27.477629,1.0
2774,-44.07527785211197,-20.082853879401185,18730.5,1383.5,179,1107,-51.03662,0.014744132,1.3217944,1.0,28,2018-07-09,2019-01-29,0.0,-27.463648,-27.463648,1.0
2775,-44.080616510889854,-20.081541716041528,18916.5,1383.5,179,1293,-38.051197,0.047735266,0.90173244,0.7485666,25,2018-07-09,2019-01-29,0.0,-17.272911,-17.272911,0.70408446
2776,-44.08433105961784,-20.080754418025734,19016.5,1383.5,179,1393,-57.245785,0.040791754,0.9585953,0.9692101,26,2018-07-09,2019-01-29,0.0,-24.752522,-24.752522,0.8302221
2777,-44.084363220212886,-20.080754418025734,19017.5,1383.5,179,1394,-28.317448,0.043131933,0.95350885,0.96242845,26,2018-07-09,2019-01-29,0.0,-12.356527,-12.356527,0.852057
2778,-44.08497427151879,-20.080491985353802,19034.5,1383.5,179,1411,-39.00394,0.02182293,0.94324136,0.8856298,28,2018-07-09,2019-01-29,0.0,-20.497002,-20.497002,0.85895425
2779,,,19129.5,1383.5,179,1506,54.076546,0.07738321,0.9309496,0.60969365,21,2018-07-09,2019-01-29,0.0,23.908276,23.908276,0.5724934
2780,-44.09375411396676,-20.07839252397835,19372.5,1383.5,179,1749,35.34714,0.11795371,0.91930115,0.5543958,22,2018-07-09,2019-01-29,0.0,20.76984,20.76984,0.5421063
2781,-44.09462245003304,-20.078261307642386,19398.5,1383.5,179,1775,-19.613962,0.11204333,0.96480143,0.6838201,25,2018-07-09,2019-01-29,0.0,-15.300887,-15.300887,0.6757182
2782,-44.09697017347151,-20.077605225962557,19489.5,1383.5,179,1866,-4.9358854,0.0989957,0.97120166,0.5207398,19,2018-07-09,2019-01-29,0.0,1.3611815,1.3611815,0.50191534
2783,-44.09832091846351,-20.077342793290626,19528.5,1383.5,179,1905,-51.958134,0.14010094,0.9795996,0.6528306,23,2018-07-09,2019-01-29,0.0,-43.497833,-43.497833,0.64485663
2784,-44.09980030583569,-20.07694914428273,19580.5,1383.5,179,1957,17.91791,0.05481477,0.991005,0.72553694,23,2018-07-09,2019-01-29,0.0,12.310126,12.310126,0.6447994
2785,-44.10018623297626,-20.076817927946763,19594.5,1383.5,179,1971,157.74776,0.11802685,1.0733296,0.6789866,24,2018-07-09,2019-01-29,0.0,88.32087,88.32087,0.6338659
2786,-44.11597708514459,-20.073012654203758,20147.5,1383.5,179,2524,12.69609,0.080467105,0.92904484,0.72577596,25,2018-07-09,2019-01-29,0.0,8.111811,8.111811,0.6929325
2787,-44.11890369929392,-20.07235657252393,20252.5,1383.5,179,2629,-30.57605,0.14727668,0.92086136,0.43949318,18,2018-07-09,2019-01-29,0.0,-13.66493,-13.66493,0.48960808
2788,-44.12353482498076,-20.07117562550024,20411.5,1383.5,179,2788,77.26859,0.18350878,1.1557688,0.52818906,24,2018-07-09,2019-01-29,0.0,59.900383,59.900383,0.5404175
2789,-44.123727788551044,-20.07117562550024,20416.5,1383.5,179,2793,-77.51241,0.14272226,1.0856636,0.5927199,22,2018-07-09,2019-01-29,0.0,-39.9481,-39.9481,0.54042566
2790,-44.128374994535406,-20.069994678476547,20564.5,1383.5,179,2941,20.730732,0.16750337,1.0188491,0.47866032,21,2018-07-09,2019-01-29,0.0,19.868914,19.868914,0.49935153
2791,-44.13205738266835,-20.069207380460753,20689.5,1383.5,179,3066,-76.47767,0.10489286,0.9155743,0.5466338,19,2018-07-09,2019-01-29,0.0,-50.715866,-50.715866,0.4873164
2792,-44.13221818564359,-20.069076164124787,20695.5,1383.5,179,3072,-84.82528,0.13080838,0.9623675,0.49740803,17,2018-07-09,2019-01-29,0.0,-38.142193,-38.142193,0.4993612
2793,,,20920.5,1383.5,179,3297,0.33788702,0.14108345,1.0324255,0.5549268,21,2018-07-09,2019-01-29,0.0,0.27303946,0.27303946,0.5486191
2794,-44.14167340058756,-20.06684548641337,21019.5,1383.5,179,3396,41.07193,0.078313574,1.0063467,0.4090348,14,2018-07-09,2019-01-29,0.0,21.494356,21.494356,0.43084812
2795,-44.14279902141422,-20.06658305374144,21055.5,1383.5,179,3432,5.903884,0.121117875,1.0495806,0.5946183,24,2018-07-09,2019-01-29,0.0,-4.939125,-4.939125,0.6353122
2796,-44.14694773817535,-20.065533323053714,21186.5,1383.5,179,3563,-56.164936,0.13694356,0.9322252,0.4713745,18,2018-07-09,2019-01-29,0.0,-19.66186,-19.66186,0.4818604
2797,-44.15032460065534,-20.06474602503792,21302.5,1383.5,179,3679,54.771923,0.13914071,1.1249398,0.652251,24,2018-07-09,2019-01-29,0.0,29.05018,29.05018,0.5938125
2798,-44.06440757098591,-20.085609422456464,18365.5,1384.5,180,742,-51.37648,0.019816281,0.97826296,0.9449724,28,2018-07-09,2019-01-29,0.0,-27.278969,-27.278969,0.9222964
2799,-44.06468093604381,-20.085609422456464,18372.5,1384.5,180,749,-119.71888,0.07960989,0.948181,0.7623575,26,2018-07-09,2019-01-29,0.0,-78.93307,-78.93307,0.7507492
2800,-44.06564575389523,-20.085346989784533,18392.5,1384.5,180,769,-52.46127,0.02668987,0.9598734,0.93189687,28,2018-07-09,2019-01-29,0.0,-26.706778,-26.706778,0.9133681
2801,-44.06590303865561,-20.085215773448567,18397.5,1384.5,180,774,-11.726859,0.05747685,1.0993474,0.92624,28,2018-07-09,2019-01-29,0.0,-6.8606806,-6.8606806,0.88742363
2802,-44.0692799011356,-20.084428475432773,18475.5,1384.5,180,852,-32.762516,0.071801275,1.0083048,0.6608125,18,2018-07-09,2019-01-29,0.0,-14.654373,-14.654373,0.54707474
2803,-44.06956934649103,-20.084428475432773,18485.5,1384.5,180,862,0.79785746,0.058013003,1.1602155,0.98188263,26,2018-07-09,2019-01-29,0.0,0.31685114,0.31685114,0.86716944
2804,-44.069633667681124,-20.084428475432773,18487.5,1384.5,180,864,15.265837,0.06687127,0.9122693,0.9335136,26,2018-07-09,2019-01-29,0.0,6.6534023,6.6534023,0.82874954
2805,-44.07120953683845,-20.084034826424876,18526.5,1384.5,180,903,-34.324486,0.02007234,1.0220534,1.0,26,2018-07-09,2019-01-29,0.0,-16.667362,-16.667362,0.9337972
2806,-44.07521353092187,-20.08298509573715,18725.5,1384.5,180,1102,-49.906803,0.040717345,0.9582815,0.88582885,28,2018-07-09,2019-01-29,0.0,-27.759348,-27.759348,0.8917318
2807,-44.0763873926411,-20.08272266306522,18775.5,1384.5,180,1152,-50.165123,0.09560452,1.1184922,0.59797055,22,2018-07-09,2019-01-29,0.0,-21.678322,-21.678322,0.59805816
2808,-44.0767250788891,-20.08272266306522,18782.5,1384.5,180,1159,-56.130432,0.042190015,1.3333,1.0,28,2018-07-09,2019-01-29,0.0,-28.61391,-28.61391,0.99594676
2809,-44.07715924692224,-20.082591446729253,18790.5,1384.5,180,1167,-47.01137,0.07188703,0.937373,0.7667731,25,2018-07-09,2019-01-29,0.0,-22.323097,-22.323097,0.7310336
2810,-44.08249790570013,-20.081279283369597,18970.5,1384.5,180,1347,-74.98261,0.019215388,1.0058475,0.9968188,28,2018-07-09,2019-01-29,0.0,-33.14407,-33.14407,0.8926961
2811,-44.08265870867537,-20.081279283369597,18974.5,1384.5,180,1351,-78.188156,0.08118293,0.9035461,0.69407344,25,2018-07-09,2019-01-29,0.0,-34.972233,-34.972233,0.7016853
2812,-44.08428281872527,-20.0808856343617,19015.5,1384.5,180,1392,-32.96322,0.049073417,0.99462515,0.987706,26,2018-07-09,2019-01-29,0.0,-15.645732,-15.645732,0.83613425
2813,-44.085118994196506,-20.080623201689768,19038.5,1384.5,180,1415,-7.9416113,0.06470015,1.2598239,0.8067174,22,2018-07-09,2019-01-29,0.0,-8.87799,-8.87799,0.6721592
2814,,,19216.5,1384.5,180,1593,17.176027,0.16153014,0.93899804,0.64655393,24,2018-07-09,2019-01-29,0.0,0.19837652,0.19837652,0.6128486
2815,,,19242.5,1384.5,180,1619,11.316372,0.12766676,0.9254649,0.5973612,23,2018-07-09,2019-01-29,0.0,10.055021,10.055021,0.56095266
2816,-44.095490786099326,-20.07813009130642,19432.5,1384.5,180,1809,-38.203968,0.122689225,1.0269325,0.71722645,27,2018-07-09,2019-01-29,0.0,-38.894,-38.894,0.68261254
2817,-44.0958123920498,-20.077998874970454,19445.5,1384.5,180,1822,38.9368,0.072103314,0.9545939,0.7997216,26,2018-07-09,2019-01-29,0.0,17.462973,17.462973,0.7453779
2818,-44.10697211853129,-20.07537454825114,19824.5,1384.5,180,2201,-14.754315,0.10696244,0.9172028,0.536896,21,2018-07-09,2019-01-29,0.0,-10.829354,-10.829354,0.5318107
2819,-44.10877311185395,-20.074980899243243,19883.5,1384.5,180,2260,-1.4639397,0.17351325,0.95563984,0.42508563,15,2018-07-09,2019-01-29,0.0,-3.946762,-3.946762,0.4453786
2820,-44.11571980038421,-20.07327508687569,20138.5,1384.5,180,2515,-22.194136,0.14729983,0.94028616,0.51445377,20,2018-07-09,2019-01-29,0.0,-17.106823,-17.106823,0.51096404
2821,-44.11600924573964,-20.073143870539724,20147.5,1384.5,180,2524,-65.3897,0.1302839,0.96081424,0.74227655,24,2018-07-09,2019-01-29,0.0,-42.8546,-42.8546,0.6978885
2822,-44.12170167106305,-20.071831707180067,20357.5,1384.5,180,2734,-32.09396,0.11349334,0.9145873,0.4463969,16,2018-07-09,2019-01-29,0.0,-16.264767,-16.264767,0.43949208
2823,-44.13067447708131,-20.06960102946865,20634.5,1384.5,180,3011,26.949303,0.186319,0.91453934,0.44659647,16,2018-07-09,2019-01-29,0.0,3.7348082,3.7348082,0.4302422
2824,,,21043.5,1384.5,180,3420,14.822256,0.13816245,0.9651281,0.44953752,18,2018-07-09,2019-01-29,0.0,-0.8757883,-0.8757883,0.4842977
2825,-44.146208044489256,-20.06592697206161,21163.5,1384.5,180,3540,3.682037,0.12290292,0.986778,0.5905887,20,2018-07-09,2019-01-29,0.0,-1.2005553,-1.2005553,0.5472204
2826,-44.1495527463742,-20.06500845770985,21274.5,1384.5,180,3651,18.639269,0.036745675,0.9029307,1.0,28,2018-07-09,2019-01-29,0.0,13.507713,13.507713,0.91627777
2827,-44.15299393004428,-20.064221159694057,21392.5,1384.5,180,3769,-62.548252,0.1705188,0.9250311,0.43737704,17,2018-07-09,2019-01-29,0.0,-26.526987,-26.526987,0.45667738
2828,-44.06397340295276,-20.085871855128396,18355.5,1385.5,181,732,-13.348331,0.09964724,0.9084094,0.70346427,24,2018-07-09,2019-01-29,0.0,-11.893892,-11.893892,0.6472661
2829,-44.06562967359771,-20.0854782061205,18392.5,1385.5,181,769,-53.693783,0.031953283,1.010528,0.9300187,28,2018-07-09,2019-01-29,0.0,-27.721184,-27.721184,0.8897656
2830,-44.07045376285484,-20.084297259096807,18508.5,1385.5,181,885,5.7587733,0.054647,0.9164576,0.8180659,28,2018-07-09,2019-01-29,0.0,-0.24408437,-0.24408437,0.8149204
2831,-44.070518084044934,-20.084297259096807,18509.5,1385.5,181,886,3.8618703,0.038596284,0.9347953,0.87913513,28,2018-07-09,2019-01-29,0.0,-0.7442107,-0.7442107,0.85611767
2832,-44.070807529400355,-20.08416604276084,18515.5,1385.5,181,892,-32.215237,0.01737461,1.0898042,0.92264056,28,2018-07-09,2019-01-29,0.0,-22.278759,-22.278759,0.9102734
2833,-44.0712416974335,-20.08416604276084,18526.5,1385.5,181,903,-19.401527,0.071959704,1.0920999,0.7862519,26,2018-07-09,2019-01-29,0.0,-13.290468,-13.290468,0.7239062
2834,,,18553.5,1385.5,181,930,32.09148,0.048967656,0.90130895,0.79457045,28,2018-07-09,2019-01-29,0.0,14.23339,14.23339,0.80113804
2835,-44.0719170699295,-20.08390361008891,18559.5,1385.5,181,936,-23.261616,0.097388834,1.0117002,0.54018706,21,2018-07-09,2019-01-29,0.0,-15.400114,-15.400114,0.5342997
2836,,,18571.5,1385.5,181,948,-0.3955792,0.10488597,1.0064194,0.6038322,23,2018-07-09,2019-01-29,0.0,-0.76636946,-0.76636946,0.5765248
2837,-44.073782384442254,-20.083509961081013,18656.5,1385.5,181,1033,-43.8193,0.08042524,0.95355123,0.7359374,26,2018-07-09,2019-01-29,0.0,-26.047974,-26.047974,0.7236786
2838,-44.076483874426245,-20.082853879401185,18775.5,1385.5,181,1152,-9.012518,0.09475019,0.91020745,0.51730096,20,2018-07-09,2019-01-29,0.0,-7.746677,-7.746677,0.524954
2839,-44.07658035621139,-20.082853879401185,18777.5,1385.5,181,1154,-37.284702,0.053048424,0.9595148,0.66253465,23,2018-07-09,2019-01-29,0.0,-21.080517,-21.080517,0.62583745
2840,,,18791.5,1385.5,181,1168,-7.8926406,0.085184485,0.9128225,0.7867465,25,2018-07-09,2019-01-29,0.0,-7.6706514,-7.6706514,0.7268578
2841,-44.08018234285671,-20.081935365049425,18900.5,1385.5,181,1277,-10.218335,0.14678383,0.97613096,0.53551245,21,2018-07-09,2019-01-29,0.0,8.719301,8.719301,0.5141924
2842,-44.08867273994925,-20.07996712000994,19159.5,1385.5,181,1536,-33.557255,0.07065965,1.076159,0.7065206,24,2018-07-09,2019-01-29,0.0,-26.076057,-26.076057,0.6812114
2843,-44.08995916375115,-20.079573471002043,19209.5,1385.5,181,1586,-48.688927,0.15549904,1.0034783,0.51393306,21,2018-07-09,2019-01-29,0.0,-27.502214,-27.502214,0.5720282
2844,-44.090345090891724,-20.079442254666077,19225.5,1385.5,181,1602,-37.06053,0.11111157,0.94339347,0.5184834,18,2018-07-09,2019-01-29,0.0,-28.013824,-28.013824,0.50615376
2845,-44.09243552956981,-20.07904860565818,19318.5,1385.5,181,1695,-52.829235,0.15518709,0.9478581,0.47728547,16,2018-07-09,2019-01-29,0.0,-25.092628,-25.092628,0.49643025
2846,-44.09417220170238,-20.078523740314317,19380.5,1385.5,181,1757,-77.90696,0.09507244,0.90299374,0.8009081,27,2018-07-09,2019-01-29,0.0,-38.11553,-38.11553,0.7371074
2847,-44.09674504930618,-20.077998874970454,19476.5,1385.5,181,1853,-39.792694,0.12278666,0.99688894,0.61615044,26,2018-07-09,2019-01-29,0.0,-16.505299,-16.505299,0.65631723
2848,-44.099382218100075,-20.077342793290626,19564.5,1385.5,181,1941,-53.715626,0.09754075,0.9672716,0.7463536,23,2018-07-09,2019-01-29,0.0,-36.13136,-36.13136,0.67500496
2849,-44.1016334597534,-20.076817927946763,19643.5,1385.5,181,2020,2.9158432,0.14242597,1.1806608,0.45598376,17,2018-07-09,2019-01-29,0.0,-0.91596544,-0.91596544,0.44192594
2850,-44.111281638267656,-20.07445603389938,19980.5,1385.5,181,2357,-112.402534,0.067938216,1.015365,0.72796184,28,2018-07-09,2019-01-29,0.0,-68.37028,-68.37028,0.7296024
2851,-44.12575390603904,-20.070913192828307,20473.5,1385.5,181,2850,12.102018,0.049296346,1.0025455,0.40828586,15,2018-07-09,2019-01-29,0.0,4.8759723,4.8759723,0.45110694
2852,-44.127715702336936,-20.07051954382041,20536.5,1385.5,181,2913,23.081076,0.14738382,1.0581361,0.4810222,17,2018-07-09,2019-01-29,0.0,5.051426,5.051426,0.46877083
2853,-44.133665412420726,-20.069076164124787,20753.5,1385.5,181,3130,58.53348,0.102254964,1.2683238,0.6214237,25,2018-07-09,2019-01-29,0.0,36.56911,36.56911,0.6328369
2854,-44.135369923958244,-20.06868251511689,20796.5,1385.5,181,3173,-66.141525,0.15721923,1.0899919,0.54436755,20,2018-07-09,2019-01-29,0.0,-27.325499,-27.325499,0.49437603
2855,-44.13996888905004,-20.0675015680932,20963.5,1385.5,181,3340,-41.463425,0.13649073,0.93751305,0.5616158,20,2018-07-09,2019-01-29,0.0,-15.32441,-15.32441,0.55516297
2856,-44.14138395523213,-20.067107919085302,21006.5,1385.5,181,3383,-11.059355,0.08672742,0.95623344,0.46255374,20,2018-07-09,2019-01-29,0.0,-10.368634,-10.368634,0.51347494
2857,-44.0635231546221,-20.086134287800327,18344.5,1386.5,182,721,-10.508839,0.06292984,0.9335014,0.70513606,28,2018-07-09,2019-01-29,0.0,-12.288397,-12.288397,0.7071766
2858,-44.06390908176267,-20.08600307146436,18354.5,1386.5,182,731,-20.995277,0.0844767,1.0438653,0.817333,27,2018-07-09,2019-01-29,0.0,-13.775299,-13.775299,0.7544779
2859,-44.06468093604381,-20.085871855128396,18372.5,1386.5,182,749,-23.331053,0.04396458,0.91579443,0.93511826,26,2018-07-09,2019-01-29,0.0,-14.580518,-14.580518,0.8867404
2860,-44.06500254199428,-20.08574063879243,18380.5,1386.5,182,757,-56.643295,0.027129792,0.98173684,0.8897866,28,2018-07-09,2019-01-29,0.0,-29.003767,-29.003767,0.8558059
2861,-44.06559751300266,-20.085609422456464,18392.5,1386.5,182,769,-8.519869,0.0503944,0.9801065,0.90006983,26,2018-07-09,2019-01-29,0.0,-8.328423,-8.328423,0.82560366
2862,-44.065822637168,-20.085609422456464,18395.5,1386.5,182,772,-6.7034945,0.039724335,0.92476314,0.9871501,28,2018-07-09,2019-01-29,0.0,-8.262615,-8.262615,0.92562526
2863,-44.06620856430857,-20.0854782061205,18400.5,1386.5,182,777,-17.664375,0.02652967,1.3380073,0.99740607,28,2018-07-09,2019-01-29,0.0,-12.990404,-12.990404,0.93125564
2864,-44.07059848553255,-20.084428475432773,18511.5,1386.5,182,888,-39.456337,0.041002195,1.2199175,0.9702509,28,2018-07-09,2019-01-29,0.0,-18.708773,-18.708773,0.89876926
2865,-44.07074320821026,-20.084428475432773,18514.5,1386.5,182,891,-9.252832,0.03126041,1.1321778,0.93560964,28,2018-07-09,2019-01-29,0.0,-4.675421,-4.675421,0.93452644
2866,-44.070807529400355,-20.084297259096807,18515.5,1386.5,182,892,-20.593496,0.042293474,0.9213693,0.9158002,28,2018-07-09,2019-01-29,0.0,-10.701979,-10.701979,0.9108023
2867,-44.07085577029293,-20.084297259096807,18516.5,1386.5,182,893,-30.290974,0.023278985,0.9560961,0.92107856,28,2018-07-09,2019-01-29,0.0,-12.784961,-12.784961,0.88660824
2868,-44.07095225207807,-20.084297259096807,18518.5,1386.5,182,895,-29.606247,0.03550762,0.92761683,0.92157036,28,2018-07-09,2019-01-29,0.0,-11.771589,-11.771589,0.88692653
2869,-44.07098441267312,-20.084297259096807,18519.5,1386.5,182,896,-27.123238,0.03806448,1.2473489,0.95292634,28,2018-07-09,2019-01-29,0.0,-10.778287,-10.778287,0.9115778
2870,,,18598.5,1386.5,182,975,45.039806,0.18060865,1.010858,0.45323816,17,2018-07-09,2019-01-29,0.0,26.478155,26.478155,0.47481626
2871,-44.07326781492149,-20.083772393752945,18628.5,1386.5,182,1005,-20.937717,0.10921273,0.93550134,0.4865385,19,2018-07-09,2019-01-29,0.0,-5.1827273,-5.1827273,0.53147745
2872,-44.07346077849178,-20.083772393752945,18636.5,1386.5,182,1013,5.190057,0.15212846,0.9271654,0.42752355,15,2018-07-09,2019-01-29,0.0,0.4152545,0.4152545,0.4496293
2873,,,18663.5,1386.5,182,1040,-9.058429,0.12806824,0.9571006,0.56499827,20,2018-07-09,2019-01-29,0.0,-1.2813323,-1.2813323,0.5478954
2874,-44.07461855991349,-20.083378744745048,18692.5,1386.5,182,1069,-63.08515,0.073438935,0.90173566,0.8645669,28,2018-07-09,2019-01-29,0.0,-34.404102,-34.404102,0.8348411
2875,-44.074811523483774,-20.083378744745048,18700.5,1386.5,182,1077,-65.81156,0.081570335,0.9265939,0.69971645,26,2018-07-09,2019-01-29,0.0,-29.62867,-29.62867,0.6814385
2876,-44.07490800526892,-20.083378744745048,18704.5,1386.5,182,1081,-55.418316,0.056550745,1.0161065,0.84715545,27,2018-07-09,2019-01-29,0.0,-29.76658,-29.76658,0.81667745
2877,-44.07736829079005,-20.08272266306522,18790.5,1386.5,182,1167,-44.90592,0.068917155,1.0426246,1.0,28,2018-07-09,2019-01-29,0.0,-20.194323,-20.194323,0.8915064
2878,-44.082706949567935,-20.081541716041528,18975.5,1386.5,182,1352,-39.91156,0.05132332,0.90824044,0.8748073,28,2018-07-09,2019-01-29,0.0,-18.422426,-18.422426,0.86763626
2879,-44.08400945366736,-20.08114806703363,19010.5,1386.5,182,1387,-59.010387,0.041467756,0.9961739,0.97614723,28,2018-07-09,2019-01-29,0.0,-26.428179,-26.428179,0.9117775
2880,-44.085167235089074,-20.0808856343617,19040.5,1386.5,182,1417,-110.56163,0.06925204,1.0074284,0.9405801,24,2018-07-09,2019-01-29,0.0,-67.563736,-67.563736,0.8066195
2881,-44.08693606781669,-20.080491985353802,19088.5,1386.5,182,1465,-23.127981,0.07745518,1.1768762,0.73482496,27,2018-07-09,2019-01-29,0.0,-15.74712,-15.74712,0.73598254
2882,,,19120.5,1386.5,182,1497,61.282898,0.1508337,0.91287374,0.74927676,25,2018-07-09,2019-01-29,0.0,18.748072,18.748072,0.6954446
2883,,,19209.5,1386.5,182,1586,-38.846848,0.0941655,1.0862701,0.55924153,26,2018-07-09,2019-01-29,0.0,-24.133335,-24.133335,0.5843725
2884,-44.09442948646276,-20.078654956650283,19387.5,1386.5,182,1764,-107.70518,0.0954954,0.93621945,0.43591064,17,2018-07-09,2019-01-29,0.0,-70.74348,-70.74348,0.48663574
2885,-44.09764554596751,-20.07786765863449,19503.5,1386.5,182,1880,-87.23897,0.13015223,0.93060094,0.61135155,22,2018-07-09,2019-01-29,0.0,-69.24385,-69.24385,0.56880295
2886,-44.100411357141596,-20.07721157695466,19597.5,1386.5,182,1974,-1.6375388,0.16179863,0.9622065,0.5601079,20,2018-07-09,2019-01-29,0.0,-1.1351203,-1.1351203,0.56507474
2887,-44.12006148071563,-20.072487788859895,20289.5,1386.5,182,2666,-48.44016,0.18134506,0.99906975,0.4421062,17,2018-07-09,2019-01-29,0.0,-39.999546,-39.999546,0.43907526
2888,-44.12298809486495,-20.0717004908441,20392.5,1386.5,182,2769,-17.471998,0.10049937,0.97762895,0.4587621,18,2018-07-09,2019-01-29,0.0,-15.47519,-15.47519,0.4447326
2889,,,20646.5,1386.5,182,3023,53.519733,0.15025869,0.90179133,0.45900846,17,2018-07-09,2019-01-29,0.0,22.262667,22.262667,0.44993594
2890,,,20959.5,1386.5,182,3336,-25.085829,0.12774697,0.9085468,0.6175523,23,2018-07-09,2019-01-29,0.0,-2.5121648,-2.5121648,0.58387125
2891,-44.140258334405466,-20.067632784429165,20970.5,1386.5,182,3347,8.491384,0.11710739,0.9147219,0.62684304,25,2018-07-09,2019-01-29,0.0,0.5597928,0.5597928,0.6342104
2892,,,21038.5,1386.5,182,3415,-36.222008,0.12131003,1.0730869,0.59684694,25,2018-07-09,2019-01-29,0.0,-14.828943,-14.828943,0.58999115
2893,-44.14736582591097,-20.065795755725645,21196.5,1386.5,182,3573,16.929253,0.09055553,0.9038291,0.52519095,24,2018-07-09,2019-01-29,0.0,10.387238,10.387238,0.53497076
2894,-44.14897385566334,-20.065402106717748,21251.5,1386.5,182,3628,-10.106388,0.08467115,1.06208,0.655959,24,2018-07-09,2019-01-29,0.0,-7.288721,-7.288721,0.6600719
2895,-44.152189915168094,-20.06474602503792,21364.5,1386.5,182,3741,19.822577,0.14292547,0.92968345,0.4252659,15,2018-07-09,2019-01-29,0.0,11.160614,11.160614,0.43865547
2896,-44.0647452572339,-20.08600307146436,18374.5,1387.5,183,751,-20.445524,0.06384354,0.9703333,0.7711499,23,2018-07-09,2019-01-29,0.0,-13.665708,-13.665708,0.7086913
2897,-44.06513118437447,-20.085871855128396,18383.5,1387.5,183,760,-25.476566,0.05608296,0.9294155,0.8091817,28,2018-07-09,2019-01-29,0.0,-15.636269,-15.636269,0.80947065
2898,-44.0654206297299,-20.08574063879243,18389.5,1387.5,183,766,-16.676472,0.073029384,1.2035556,0.8662022,25,2018-07-09,2019-01-29,0.0,-10.522329,-10.522329,0.78819114
